Use LAH: 0
Use Concorde Feasible Solution improvement: 0
Name: rd400
directory: 3D
option: 3D
Instance Size: 400
Initial Upper Bound: 10000001.00000000
Average radius size: 5.97318540
Using variable selection rule #1!
Size of the tree: 8.02442683e+865
Raiz: 0 3 351 
Initial root: 0 3 351 
Value of objective function: 3.53868142e+02
SolverStatus: Solved
Solution: 
( 2.28315000e+00, 3.55085000e+01, 0.00000000e+00 )
( 8.44465072e+01, 9.18386000e+01, 9.55048344e+01 )
( 9.18820998e+01, 6.45255212e+00, 9.87404418e+00 )
( 2.28315000e+00, 3.55085000e+01, 0.00000000e+00 )

Not covered in root: 340 308 114 182 95 225 394 50 359 199 217 252 192 319 65 232 288 379 219 175 383 224 87 159 234 381 174 346 287 338 181 156 229 18 38 88 119 107 348 186 46 395 333 149 36 31 8 331 134 259 23 187 32 230 167 191 330 44 213 62 127 49 198 342 286 71 129 16 60 362 361 58 261 223 279 209 123 29 179 375 253 72 67 323 190 235 271 184 136 373 350 389 315 313 185 59 233 197 30 68 24 84 110 154 200 53 183 55 148 1 358 246 201 104 325 307 139 265 94 352 47 293 180 282 349 206 90 124 162 6 113 281 48 91 51 163 371 35 102 77 151 290 130 92 64 145 101 168 212 41 386 263 240 343 98 111 214 143 42 100 267 176 109 10 13 85 324 75 294 322 204 122 2 244 369 7 363 237 306 391 40 160 76 264 96 238 360 239 81 158 140 269 25 227 377 157 80 63 133 112 380 273 221 196 398 268 118 355 5 203 194 165 66 106 245 316 222 356 396 141 173 82 312 15 226 241 131 341 326 329 378 298 21 169 161 275 311 45 254 276 390 166 278 11 310 274 69 334 366 320 19 79 57 228 270 335 249 152 258 125 300 384 392 385 170 387 99 262 210 292 142 327 251 305 303 83 144 121 171 295 299 301 256 54 364 397 345 20 332 283 368 215 309 296 272 78 89 117 339 243 147 372 132 291 22 257 164 177 37 255 277 39 344 120 128 135 137 61 328 289 242 34 382 297 353 4 370 138 146 393 202 317 126 26 150 347 33 70 318 43 52 388 367 116 248 399 250 155 108 365 74 189 105 302 14 17 188 86 153 314 247 103 236 337 195 12 357 376 374 178 205 211 231 73 321 220 216 172 193 207 9 115 266 56 27 354 28 280 218 336 260 208 304 93 97 285 284 
INFEASIBLE ROOT

Using variable selection rule #1!
F. value	BestUB	        BestLB	        GAP%(I)	        Level	#Uncov	#Solved	 open	        Tree (%)	
407.49789		- 	353.86814		- 	002	382	0000004	 000000000002	0.0000000%
666.32953		- 	579.42409		- 	005	358	0000203	 000000000166	0.0000000%
636.04217		- 	603.91429		- 	005	361	0000405	 000000000335	0.0000000%
735.50625		- 	619.72311		- 	006	362	0000604	 000000000505	0.0000000%
742.41727		- 	632.04735		- 	007	358	0000804	 000000000677	0.0000000%
709.08159		- 	637.70714		- 	006	364	0001007	 000000000849	0.0000000%
685.47196		- 	642.53508		- 	006	364	0001208	 000000001022	0.0000000%
799.29719		- 	650.70602		- 	007	360	0001405	 000000001196	0.0000000%
833.51617		- 	656.95749		- 	007	358	0001606	 000000001369	0.0000000%
715.78635		- 	660.96543		- 	007	366	0001803	 000000001543	0.0000000%
727.11289		- 	663.49627		- 	008	360	0002010	 000000001717	0.0000000%
703.83357		- 	666.49606		- 	006	368	0002208	 000000001891	0.0000000%
743.39024		- 	668.53334		- 	007	356	0002406	 000000002066	0.0000000%
766.56727		- 	671.10948		- 	006	362	0002603	 000000002241	0.0000000%
849.01878		- 	672.96338		- 	007	356	0002803	 000000002416	0.0000000%
869.15893		- 	674.79307		- 	007	355	0003007	 000000002591	0.0000000%
710.90193		- 	675.93968		- 	007	361	0003204	 000000002766	0.0000000%
702.96710		- 	678.04694		- 	006	362	0003407	 000000002941	0.0000000%
777.84833		- 	680.15292		- 	008	361	0003603	 000000003117	0.0000000%
815.92978		- 	681.64944		- 	007	347	0003805	 000000003292	0.0000000%
717.80740		- 	683.34783		- 	006	355	0004008	 000000003467	0.0000000%
774.94209		- 	684.43126		- 	008	358	0004203	 000000003643	0.0000000%
723.15907		- 	686.01062		- 	008	354	0004407	 000000003818	0.0000000%
806.24761		- 	687.54952		- 	008	358	0004605	 000000003994	0.0000000%
802.97476		- 	688.40515		- 	008	357	0004806	 000000004170	0.0000000%
751.49577		- 	689.75070		- 	006	366	0005008	 000000004346	0.0000000%
747.98925		- 	690.84209		- 	006	358	0005204	 000000004522	0.0000000%
718.19131		- 	691.66889		- 	008	357	0005402	 000000004698	0.0000000%
803.86490		- 	692.65835		- 	008	361	0005604	 000000004875	0.0000000%
804.11850		- 	693.81952		- 	007	366	0005803	 000000005052	0.0000000%
804.27409		- 	694.77166		- 	009	360	0006007	 000000005228	0.0000000%
722.19378		- 	695.67418		- 	007	366	0006204	 000000005405	0.0000000%
