Use LAH: 0
Use Concorde Feasible Solution improvement: 0
Name: pcb442
directory: 3D
option: 3D
Instance Size: 442
Initial Upper Bound: 404.48978735
Average radius size: 0.76000000
Using variable selection rule #1!
Size of the tree: 1.24422423e+976
Raiz: 0 375 377 
Initial root: 0 375 377 
Value of objective function: 1.10262114e+02
SolverStatus: Solved
Solution: 
( 0.00000000e+00, 0.00000000e+00, 0.00000000e+00 )
( 2.93342596e+01, 3.76338213e+01, 1.98259575e+00 )
( 2.04766165e+00, 3.49740597e+01, 1.96754275e+00 )
( 0.00000000e+00, 0.00000000e+00, 0.00000000e+00 )

Not covered in root: 341 342 346 347 428 348 281 279 349 282 433 276 308 350 339 309 351 273 310 440 352 283 269 277 340 311 284 426 280 266 312 274 270 353 285 343 238 313 286 354 271 239 314 355 234 287 267 315 356 288 434 227 240 316 357 289 405 317 358 235 290 424 318 241 359 435 291 228 400 406 360 242 319 292 320 243 361 401 293 421 185 407 425 244 321 430 294 172 145 245 322 362 295 144 344 161 157 323 246 363 296 131 391 132 186 149 429 247 168 388 324 297 399 364 143 196 229 119 121 403 136 120 173 365 298 248 396 122 181 195 249 390 208 197 221 415 156 278 385 182 211 174 162 325 299 169 431 123 218 366 158 146 130 207 108 417 194 133 109 107 326 367 110 250 206 230 167 187 126 111 150 300 142 205 394 251 114 118 345 327 155 368 212 301 106 180 193 137 395 418 151 328 105 222 382 99 217 252 369 439 73 381 129 75 302 253 100 236 127 192 78 103 79 264 166 386 175 74 329 416 213 370 147 303 219 83 141 198 179 231 101 436 378 389 209 404 410 76 152 70 268 330 304 77 413 170 115 263 223 275 420 4 183 72 159 371 82 1 80 204 117 441 81 88 254 89 47 178 92 40 200 68 85 84 42 134 112 86 50 87 331 409 38 154 124 214 39 398 11 104 387 71 90 102 41 255 272 411 46 2 91 44 392 216 140 94 43 95 437 163 93 412 374 48 201 188 372 128 56 45 52 397 262 423 49 191 305 6 55 58 57 37 189 414 336 69 337 125 379 135 384 199 51 215 432 408 165 139 256 3 237 258 265 53 257 332 54 5 306 190 176 225 96 261 23 373 36 393 7 21 419 14 10 203 8 63 64 59 9 27 402 232 60 28 380 61 138 338 30 62 438 12 383 113 376 226 13 97 35 66 32 333 220 33 260 202 210 164 160 171 15 233 31 16 17 98 427 177 29 22 18 65 19 20 24 25 26 422 224 67 184 153 34 148 116 259 307 334 335 
INFEASIBLE ROOT

Using variable selection rule #1!
F. value	BestUB	        BestLB	        GAP%(I)	        Level	#Uncov	#Solved	 open	        Tree (%)	
124.54251		- 	110.26211		- 	002	420	0000004	 000000000002	0.0000000%
197.55584		- 	150.73149		- 	007	392	0000223	 000000000189	0.0000000%
185.33798		- 	153.97886		- 	007	409	0000444	 000000000381	0.0000000%
170.32249		- 	156.42816		- 	006	403	0000666	 000000000573	0.0000000%
162.99071		- 	158.15228		- 	008	403	0000890	 000000000767	0.0000000%
169.81330		- 	158.95716		- 	008	399	0001112	 000000000962	0.0000000%
164.58890		- 	159.84391		- 	008	406	0001336	 000000001156	0.0000000%
202.93458		- 	160.57068		- 	009	397	0001549	 000000001352	0.0000000%
170.68286		- 	161.16354		- 	008	394	0001776	 000000001546	0.0000000%
170.38099		- 	161.81535		- 	008	395	0001994	 000000001741	0.0000000%
214.06930		- 	162.18901		- 	010	385	0002216	 000000001938	0.0000000%
197.38467		- 	162.64581		- 	009	394	0002437	 000000002135	0.0000000%
187.92743		- 	163.14462		- 	008	397	0002658	 000000002331	0.0000000%
167.08598		- 	163.44574		- 	010	392	0002885	 000000002528	0.0000000%
198.62331		- 	163.80032		- 	006	401	0003100	 000000002725	0.0000000%
193.47703		- 	164.06474		- 	009	392	0003322	 000000002922	0.0000000%
186.83677		- 	164.43533		- 	007	395	0003545	 000000003118	0.0000000%
195.98589		- 	164.67985		- 	009	378	0003763	 000000003315	0.0000000%
173.57391		- 	164.93579		- 	010	396	0003981	 000000003513	0.0000000%
175.95304		- 	165.18608		- 	007	403	0004207	 000000003708	0.0000000%
172.18573		- 	165.41989		- 	009	394	0004425	 000000003906	0.0000000%
169.08734		- 	165.68386		- 	006	398	0004649	 000000004103	0.0000000%
197.59072		- 	165.87712		- 	009	403	0004873	 000000004301	0.0000000%
221.12458		- 	166.08884		- 	008	388	0005088	 000000004498	0.0000000%
200.90479		- 	166.25236		- 	009	391	0005312	 000000004695	0.0000000%
210.69010		- 	166.44030		- 	011	393	0005530	 000000004893	0.0000000%
177.50796		- 	166.65494		- 	009	391	0005748	 000000005092	0.0000000%
175.20456		- 	166.83701		- 	009	393	0005976	 000000005290	0.0000000%
186.03986		- 	166.97245		- 	010	392	0006196	 000000005489	0.0000000%
194.07037		- 	167.15038		- 	008	387	0006413	 000000005687	0.0000000%
172.53848		- 	167.38317		- 	009	396	0006641	 000000005885	0.0000000%
187.11995		- 	167.57106		- 	010	391	0006855	 000000006085	0.0000000%
195.94395		- 	167.68864		- 	008	395	0007076	 000000006283	0.0000000%
177.08898		- 	167.82759		- 	008	400	0007295	 000000006482	0.0000000%
203.16935		- 	168.00782		- 	011	392	0007523	 000000006680	0.0000000%
173.76541		- 	168.09260		- 	010	409	0007744	 000000006880	0.0000000%
204.94332		- 	168.21829		- 	009	405	0007963	 000000007078	0.0000000%
196.02065		- 	168.32456		- 	010	381	0008189	 000000007276	0.0000000%
172.06353		- 	168.43471		- 	011	387	0008401	 000000007476	0.0000000%
179.56401		- 	168.60162		- 	009	400	0008630	 000000007673	0.0000000%
176.02837		- 	168.65783		- 	011	397	0008842	 000000007873	0.0000000%
211.49802		- 	168.77609		- 	008	401	0009071	 000000008070	0.0000000%
171.77282		- 	168.88616		- 	008	398	0009284	 000000008269	0.0000000%
180.40957		- 	168.98464		- 	010	390	0009508	 000000008469	0.0000000%
200.33507		- 	169.08458		- 	006	395	0009726	 000000008668	0.0000000%
182.44635		- 	169.19419		- 	009	385	0009949	 000000008866	0.0000000%
206.08338		- 	169.32394		- 	009	391	0010173	 000000009065	0.0000000%
196.36711		- 	169.38429		- 	008	398	0010395	 000000009265	0.0000000%
196.14657		- 	169.47191		- 	009	384	0010617	 000000009465	0.0000000%
172.39366		- 	169.56149		- 	008	404	0010838	 000000009664	0.0000000%
185.93243		- 	169.63748		- 	008	385	0011055	 000000009863	0.0000000%
190.32038		- 	169.71442		- 	010	399	0011275	 000000010062	0.0000000%
202.47693		- 	169.82354		- 	009	397	0011501	 000000010260	0.0000000%
216.19172		- 	169.94300		- 	007	395	0011722	 000000010459	0.0000000%
202.25668		- 	170.05491		- 	007	388	0011943	 000000010658	0.0000000%
197.48834		- 	170.17012		- 	010	395	0012163	 000000010856	0.0000000%
190.76315		- 	170.25407		- 	010	394	0012386	 000000011056	0.0000000%
193.74633		- 	170.33190		- 	008	390	0012602	 000000011255	0.0000000%
195.72579		- 	170.38645		- 	008	394	0012823	 000000011456	0.0000000%
175.94573		- 	170.44878		- 	008	395	0013044	 000000011656	0.0000000%
182.46789		- 	170.51238		- 	010	392	0013269	 000000011855	0.0000000%
197.47397		- 	170.59884		- 	008	392	0013489	 000000012054	0.0000000%
193.17380		- 	170.66722		- 	008	381	0013707	 000000012253	0.0000000%
200.25603		- 	170.73119		- 	008	399	0013932	 000000012452	0.0000000%
192.67458		- 	170.80751		- 	010	385	0014150	 000000012652	0.0000000%
178.85288		- 	170.86167		- 	009	400	0014367	 000000012852	0.0000000%
221.91486		- 	170.94046		- 	009	394	0014594	 000000013051	0.0000000%
177.41681		- 	171.00948		- 	011	396	0014815	 000000013250	0.0000000%
201.82992		- 	171.11794		- 	011	382	0015036	 000000013449	0.0000000%
179.65373		- 	171.17057		- 	011	397	0015252	 000000013649	0.0000000%
208.50541		- 	171.22863		- 	010	403	0015475	 000000013848	0.0000000%
181.32472		- 	171.28924		- 	010	393	0015693	 000000014047	0.0000000%
195.07355		- 	171.34037		- 	011	390	0015923	 000000014246	0.0000000%
205.50479		- 	171.38314		- 	008	406	0016142	 000000014445	0.0000000%
216.62789		- 	171.40801		- 	010	391	0016360	 000000014645	0.0000000%
181.96036		- 	171.46810		- 	010	392	0016587	 000000014844	0.0000000%
176.35736		- 	171.52399		- 	009	393	0016807	 000000015044	0.0000000%
178.36125		- 	171.57858		- 	009	399	0017019	 000000015245	0.0000000%
186.07519		- 	171.64207		- 	009	398	0017241	 000000015445	0.0000000%
