Use LAH: 0
Use Concorde Feasible Solution improvement: 0
Name: CETSP-50-4
directory: Behdani
option: 2D
OPTION 2D ACTIVATED, Z COORDINATES BECAME 0
Instance Size: 51
Initial Upper Bound: 999.00000000
Average radius size: 0.25000000
Using variable selection rule #1!
Size of the tree: 1.55175266e+64
Raiz: 0 10 28 
Initial root: 0 10 28 
Value of objective function: 3.28876023e+01
SolverStatus: Solved
Solution: 
( 5.13095000e+00, 9.09468000e+00, 0.00000000e+00 )
( 1.40425416e+01, 3.24890300e-01, 0.00000000e+00 )
( 2.31582990e+00, 9.23411387e-01, 0.00000000e+00 )
( 5.13095000e+00, 9.09468000e+00, 0.00000000e+00 )

Not covered in root: 37 6 26 29 31 1 3 50 27 7 16 17 36 43 42 34 12 20 40 8 30 46 22 24 49 41 33 5 44 45 15 18 2 14 35 4 21 13 32 48 9 11 19 23 38 25 47 39 
INFEASIBLE ROOT

Using variable selection rule #1!
F. value	BestUB	        BestLB	        GAP%(I)	        Level	#Uncov	#Solved	 open	        Tree (%)	
38.875391		- 	32.887602		- 	002	038	0000004	 000000000002	0.0000000%
46.493248		- 	43.711047		- 	005	035	0000029	 000000000022	0.0000000%
50.785938		- 	45.284511		- 	006	032	0000058	 000000000042	0.0000000%
48.104045		- 	46.493248		- 	006	032	0000077	 000000000064	0.0000000%
50.954868		- 	46.788779		- 	006	030	0000103	 000000000085	0.0000000%
59.787422		- 	47.392752		- 	005	034	0000130	 000000000106	0.0000000%
49.756193		- 	48.039275		- 	006	035	0000157	 000000000127	0.0000000%
57.702252		- 	48.107037		- 	007	030	0000179	 000000000149	0.0000000%
53.311179		- 	48.238766		- 	007	033	0000203	 000000000171	0.0000000%
57.789166		- 	48.398418		- 	007	030	0000228	 000000000193	0.0000000%
69.090228		- 	48.754781		- 	005	034	0000256	 000000000214	0.0000000%
62.301361		- 	49.037290		- 	005	033	0000281	 000000000235	0.0000000%
53.244367		- 	49.295282		- 	008	033	0000309	 000000000256	0.0000000%
62.622469		- 	49.498474		- 	008	032	0000334	 000000000278	0.0000000%
53.859263		- 	49.655840		- 	005	034	0000353	 000000000300	0.0000000%
51.750054		- 	49.792854		- 	008	029	0000378	 000000000322	0.0000000%
68.939203		- 	49.862971		- 	008	030	0000406	 000000000344	0.0000000%
54.282520		- 	50.092522		- 	008	031	0000430	 000000000366	0.0000000%
59.801503		- 	50.242502		- 	007	035	0000454	 000000000388	0.0000000%
52.476098		- 	50.323733		- 	008	033	0000478	 000000000410	0.0000000%
54.977653		- 	50.389759		- 	005	034	0000502	 000000000432	0.0000000%
60.787579		- 	50.463338		- 	009	030	0000529	 000000000454	0.0000000%
61.188975		- 	50.677313		- 	006	032	0000558	 000000000475	0.0000000%
64.465022		- 	50.703730		- 	007	031	0000579	 000000000497	0.0000000%
54.843855		- 	50.785938		- 	007	032	0000609	 000000000518	0.0000000%
59.122335		- 	50.843759		- 	009	032	0000635	 000000000540	0.0000000%
64.792054		- 	50.980785		- 	006	030	0000657	 000000000562	0.0000000%
63.385200		- 	51.139083		- 	006	035	0000681	 000000000584	0.0000000%
70.810558		- 	51.232219		- 	008	034	0000704	 000000000606	0.0000000%
70.567216		- 	51.359673		- 	009	030	0000731	 000000000628	0.0000000%
69.554136		- 	51.394183		- 	009	031	0000758	 000000000650	0.0000000%
57.095195		- 	51.440562		- 	009	028	0000777	 000000000673	0.0000000%
68.105812		- 	51.472504		- 	009	032	0000804	 000000000695	0.0000000%
55.403078		- 	51.613170		- 	008	032	0000835	 000000000716	0.0000000%
69.652791		- 	51.665107		- 	008	030	0000859	 000000000738	0.0000000%
64.861884		- 	51.726742		- 	005	034	0000880	 000000000760	0.0000000%
64.142927		- 	51.750054		- 	009	029	0000905	 000000000782	0.0000000%
65.213130		- 	51.770930		- 	010	030	0000934	 000000000804	0.0000000%
55.019348		- 	51.828106		- 	010	032	0000959	 000000000826	0.0000000%
62.382135		- 	51.864683		- 	006	031	0000983	 000000000848	0.0000000%
60.366063		- 	51.896847		- 	007	032	0001008	 000000000870	0.0000000%
